delivery_id,order_id,delivery_distance_km,preparation_time_min,delivery_time_min,tip_amount,delivery_status
DLY014132,O019973,6.54,21,54.3,16.68,Delivered
DLY014133,O039240,5.23,9,52.0,10.77,Delivered
DLY014134,O017687,3.75,11,54.5,79.39,Delivered
DLY014135,O001733,10.23,34,91.3,66.15,Delivered
DLY014136,O012918,0.73,13,25.7,32.3,Delivered
DLY014137,O032296,1.01,25,33.1,115.48,Delivered
DLY014138,O012475,2.11,18,41.1,20.61,Delivered
DLY014139,O013338,3.97,15,49.0,13.44,Delivered
DLY014140,O014296,7.99,40,87.4,48.17,Delivered
DLY014141,O034956,2.44,34,52.5,32.68,Delivered
DLY014142,O035857,1.18,26,0.0,0.0,Failed
DLY014143,O023781,3.63,22,68.4,157.92,Delivered
DLY014144,O048687,7.38,28,59.2,4.81,Delivered
DLY014145,O016493,4.52,20,69.0,155.57,Delivered
DLY014146,O038444,13.05,26,87.2,80.82,Delivered
DLY014147,O010415,4.43,32,59.5,23.12,Delivered
DLY014148,O013025,2.1,20,36.7,29.77,Delivered
DLY014149,O048399,2.49,31,80.5,23.38,Delivered
DLY014150,O015177,5.51,29,54.8,166.25,Delivered
DLY014151,O012102,1.38,11,34.4,54.24,Delivered
DLY014152,O042951,0.71,23,36.5,17.77,Delivered
DLY014153,O020960,7.14,27,70.3,53.2,Delivered
DLY014154,O029788,2.24,35,61.4,15.18,Delivered
DLY014155,O024616,0.83,36,49.2,11.48,Delivered
DLY014156,O009150,0.61,18,35.0,95.57,Delivered
DLY014157,O000987,4.77,23,46.4,13.21,Delivered
DLY014158,O013994,3.15,10,36.6,35.69,Delivered
DLY014159,O022987,7.58,26,73.8,35.76,Delivered
DLY014160,O034602,9.34,14,70.0,49.85,Delivered
DLY014161,O000794,7.08,27,54.1,48.56,Delivered
DLY014162,O049660,8.89,15,49.8,7.63,Delivered
DLY014163,O041728,2.17,12,30.3,31.46,Delivered
DLY014164,O042870,4.83,21,65.8,19.78,Delivered
DLY014165,O049669,3.56,33,71.0,9.99,Delivered
DLY014166,O013346,1.73,44,77.8,51.95,Delivered
DLY014167,O021031,3.22,21,61.6,78.47,Delivered
DLY014168,O008022,2.24,17,25.2,17.76,Delivered
DLY014169,O004922,1.09,15,29.0,23.85,Delivered
DLY014170,O029171,3.0,43,60.3,135.73,Delivered
DLY014171,O021542,7.38,17,57.8,96.17,Delivered
DLY014172,O038634,1.15,25,47.1,11.58,Delivered
DLY014173,O012161,4.91,33,77.6,16.86,Delivered
DLY014174,O035580,2.42,17,47.8,19.12,Delivered
DLY014175,O039827,3.21,11,37.9,44.75,Delivered
DLY014176,O015225,0.58,22,34.1,6.43,Delivered
DLY014177,O000992,0.5,19,21.1,43.03,Delivered
DLY014178,O023979,3.0,38,65.6,18.27,Delivered
DLY014179,O027344,2.91,31,0.0,0.0,Failed
DLY014180,O009699,2.29,32,40.9,61.15,Delivered
DLY014181,O002130,6.13,40,71.2,20.71,Delivered
DLY014182,O035013,2.45,14,28.8,47.37,Delivered
DLY014183,O005536,4.46,19,38.0,26.0,Delivered
DLY014184,O030150,5.62,12,43.0,28.66,Delivered
DLY014185,O045820,2.26,19,59.4,78.74,Delivered
DLY014186,O022385,3.19,11,49.6,37.54,Delivered
DLY014187,O026272,4.01,44,64.4,31.85,Delivered
DLY014188,O010092,3.8,21,52.4,104.56,Delivered
DLY014189,O025633,2.97,35,51.3,5.58,Delivered
DLY014190,O001890,3.2,30,50.4,68.25,Delivered
DLY014191,O030864,3.96,37,65.8,74.34,Delivered
DLY014192,O040055,3.85,13,36.0,62.19,Delivered
DLY014193,O020994,4.61,18,66.3,26.19,Delivered
DLY014194,O025204,2.05,21,45.2,30.73,Delivered
DLY014195,O005638,3.17,33,61.6,11.15,Delivered
DLY014196,O011485,8.99,46,119.9,12.36,Delivered
DLY014197,O002234,12.72,22,86.5,15.05,Delivered
DLY014198,O005019,2.31,13,30.4,73.69,Delivered
DLY014199,O020118,4.3,15,68.1,92.61,Delivered
DLY014200,O037815,5.13,22,55.8,24.77,Delivered
DLY014201,O008014,2.47,26,51.4,41.81,Delivered
DLY014202,O048825,1.8,10,35.8,12.61,Delivered
DLY014203,O032678,3.05,11,27.2,13.01,Delivered
DLY014204,O038026,1.69,16,23.6,82.17,Delivered
DLY014205,O005668,2.07,18,39.0,16.8,Delivered
DLY014206,O011257,7.75,13,62.9,37.24,Delivered
DLY014207,O028239,6.46,35,83.2,53.92,Delivered
DLY014208,O048912,2.17,34,63.7,15.02,Delivered
DLY014209,O017169,4.11,18,59.3,22.38,Delivered
DLY014210,O013817,2.09,27,59.6,8.01,Delivered
DLY014211,O027556,7.35,22,61.0,75.12,Delivered
DLY014212,O002975,0.67,37,70.7,16.52,Delivered
DLY014213,O023721,6.15,24,63.3,8.01,Delivered
DLY014214,O026188,5.31,17,54.5,32.37,Delivered
DLY014215,O001338,1.94,38,84.2,72.04,Delivered
DLY014216,O033331,2.34,37,49.7,52.88,Delivered
DLY014217,O049307,2.22,25,61.1,67.15,Delivered
DLY014218,O049180,9.49,26,70.0,30.84,Delivered
DLY014219,O024335,3.46,20,54.5,77.13,Delivered
DLY014220,O012251,4.93,47,63.1,50.09,Delivered
DLY014221,O027897,3.03,20,59.9,205.8,Delivered
DLY014222,O011943,2.05,33,61.2,15.16,Delivered
DLY014223,O044694,19.07,30,105.2,12.19,Delivered
DLY014224,O038841,3.26,27,38.6,21.57,Delivered
DLY014225,O039844,3.41,12,20.3,18.84,Delivered
DLY014226,O036149,0.79,23,46.9,184.73,Delivered
DLY014227,O025622,3.23,32,57.1,22.48,Delivered
DLY014228,O006595,6.04,24,72.4,12.81,Delivered
DLY014229,O001597,6.95,33,78.5,108.53,Delivered
DLY014230,O004811,3.9,43,75.5,51.08,Delivered
DLY014231,O007476,7.86,21,45.2,7.95,Delivered
DLY014232,O031815,0.97,31,53.8,27.97,Delivered
DLY014233,O038352,5.38,17,57.0,82.47,Delivered
DLY014234,O044908,8.36,14,54.3,65.85,Delivered
DLY014235,O046134,6.79,17,38.9,34.42,Delivered
DLY014236,O001718,10.68,12,78.7,52.24,Delivered
DLY014237,O017897,2.61,7,0.0,0.0,Failed
DLY014238,O004022,2.03,24,28.4,21.47,Delivered
DLY014239,O000952,12.92,35,90.6,108.71,Delivered
DLY014240,O001447,8.34,46,81.7,29.7,Delivered
DLY014241,O015918,3.17,21,50.8,19.0,Delivered
DLY014242,O012442,11.58,15,83.7,78.14,Delivered
DLY014243,O030328,4.67,10,31.3,24.87,Delivered
DLY014244,O004228,0.58,37,45.3,12.85,Delivered
DLY014245,O004307,4.44,23,63.2,14.99,Delivered
DLY014246,O038677,0.76,17,0.0,0.0,Failed
DLY014247,O002181,4.88,14,55.4,5.69,Delivered
DLY014248,O027085,1.87,20,51.3,31.69,Delivered
DLY014249,O028042,10.15,21,58.3,29.56,Delivered
DLY014250,O017965,1.99,28,39.5,114.81,Delivered
DLY014251,O007250,2.05,14,52.1,37.57,Delivered
DLY014252,O007251,6.66,7,42.5,48.42,Delivered
DLY014253,O020443,3.26,9,38.5,7.82,Delivered
DLY014254,O043861,0.55,13,47.6,9.78,Delivered
DLY014255,O008399,2.29,17,34.7,46.48,Delivered
DLY014256,O004956,2.19,12,0.0,0.0,Failed
DLY014257,O029578,1.89,18,0.0,0.0,Failed
DLY014258,O034373,1.37,34,50.9,31.35,Delivered
DLY014259,O024209,3.88,47,88.3,181.1,Delivered
DLY014260,O022431,9.57,31,77.9,27.8,Delivered
DLY014261,O048705,2.65,49,65.7,49.55,Delivered
DLY014262,O031930,8.97,14,71.4,19.11,Delivered
DLY014263,O023456,1.09,21,52.9,21.71,Delivered
DLY014264,O000780,8.48,20,56.6,13.31,Delivered
DLY014265,O016511,2.16,5,17.8,67.59,Delivered
DLY014266,O049496,9.98,20,50.0,27.32,Delivered
DLY014267,O017456,7.37,10,0.0,0.0,Failed
DLY014268,O029967,2.0,7,18.3,23.36,Delivered
DLY014269,O010654,2.88,16,26.6,33.3,Delivered
DLY014270,O038018,3.13,19,32.2,47.18,Delivered
DLY014271,O047618,6.12,12,39.8,58.02,Delivered
DLY014272,O045200,8.56,21,80.8,42.64,Delivered
DLY014273,O033978,2.24,27,63.4,79.19,Delivered
DLY014274,O049807,4.24,22,55.3,49.42,Delivered
DLY014275,O041249,3.69,27,43.7,187.92,Delivered
DLY014276,O008476,7.23,26,62.1,45.69,Delivered
DLY014277,O023377,8.43,39,75.1,18.97,Delivered
DLY014278,O016850,2.38,22,53.5,33.17,Delivered
DLY014279,O047986,3.3,27,65.6,86.36,Delivered
DLY014280,O047250,1.72,20,36.7,18.3,Delivered
DLY014281,O038117,9.0,23,74.3,26.71,Delivered
DLY014282,O023993,5.91,18,49.3,71.19,Delivered
DLY014283,O048677,6.1,15,64.8,27.87,Delivered
DLY014284,O031118,7.08,25,79.8,23.05,Delivered
DLY014285,O010174,1.63,8,21.8,69.9,Delivered
DLY014286,O048783,1.29,8,26.9,35.67,Delivered
DLY014287,O035804,4.65,16,0.0,0.0,Failed
DLY014288,O007794,2.13,19,53.3,11.88,Delivered
DLY014289,O038128,6.22,8,66.2,51.65,Delivered
DLY014290,O000978,0.73,18,0.0,0.0,Failed
DLY014291,O031278,4.21,35,58.2,70.0,Delivered
DLY014292,O039317,5.47,44,91.4,11.12,Delivered
DLY014293,O049079,6.81,21,69.1,10.54,Delivered
DLY014294,O039309,1.45,31,66.1,220.89,Delivered
DLY014295,O027480,8.98,33,83.5,25.04,Delivered
DLY014296,O016496,7.67,12,50.7,75.85,Delivered
DLY014297,O012526,10.34,38,87.9,29.33,Delivered
DLY014298,O048802,9.95,13,69.4,39.29,Delivered
DLY014299,O042901,4.11,30,61.2,21.0,Delivered
DLY014300,O030320,1.88,15,32.0,17.38,Delivered
DLY014301,O029212,2.0,28,54.1,36.04,Delivered
DLY014302,O048300,1.83,36,63.6,25.01,Delivered
DLY014303,O035606,6.24,25,50.6,40.79,Delivered
DLY014304,O002441,6.59,26,64.8,82.7,Delivered
DLY014305,O010476,6.91,19,47.3,14.94,Delivered
DLY014306,O022966,3.38,36,66.4,17.76,Delivered
DLY014307,O035242,2.76,6,36.2,92.73,Delivered
DLY014308,O013315,5.95,25,50.4,36.93,Delivered
DLY014309,O030552,5.61,30,54.1,29.89,Delivered
DLY014310,O028321,3.36,17,36.6,27.93,Delivered
DLY014311,O022350,6.95,10,37.7,87.07,Delivered
DLY014312,O030557,3.73,20,47.9,6.21,Delivered
DLY014313,O009743,1.48,26,51.5,9.64,Delivered
DLY014314,O009592,3.31,22,29.1,41.09,Delivered
DLY014315,O015507,6.1,47,79.8,36.42,Delivered
DLY014316,O033850,5.91,28,60.3,46.39,Delivered
DLY014317,O013620,8.14,11,55.6,57.9,Delivered
DLY014318,O020130,1.56,25,28.8,180.05,Delivered
DLY014319,O017055,4.62,14,53.9,19.66,Delivered
DLY014320,O034032,8.18,34,79.6,17.28,Delivered
DLY014321,O034540,3.18,44,0.0,0.0,Failed
DLY014322,O039903,6.07,13,36.3,10.09,Delivered
DLY014323,O039469,0.6,26,0.0,0.0,Failed
DLY014324,O044247,6.51,34,65.7,23.33,Delivered
DLY014325,O039929,7.63,26,73.6,18.93,Delivered
DLY014326,O023288,2.19,32,37.8,54.97,Delivered
DLY014327,O014967,3.12,25,63.8,16.3,Delivered
DLY014328,O024581,2.08,34,43.0,31.81,Delivered
DLY014329,O047737,10.07,19,62.9,78.46,Delivered
DLY014330,O010679,5.15,19,51.9,7.03,Delivered
DLY014331,O033860,2.12,23,29.7,68.33,Delivered
DLY014332,O019032,3.59,8,34.4,85.53,Delivered
DLY014333,O003762,4.35,37,73.7,91.18,Delivered
DLY014334,O011452,5.45,44,70.3,22.48,Delivered
DLY014335,O000135,1.72,19,0.0,0.0,Failed
DLY014336,O022378,3.57,30,37.3,22.96,Delivered
DLY014337,O002364,0.65,33,52.7,37.34,Delivered
DLY014338,O000242,4.72,34,68.2,12.99,Delivered
DLY014339,O027443,4.13,13,42.2,33.73,Delivered
DLY014340,O029734,0.5,9,0.0,0.0,Failed
DLY014341,O041468,2.68,22,40.5,16.88,Delivered
DLY014342,O032737,8.57,16,68.2,190.01,Delivered
DLY014343,O047936,6.21,36,64.4,41.28,Delivered
DLY014344,O034944,3.28,29,71.2,4.41,Delivered
DLY014345,O004784,2.47,22,0.0,0.0,Failed
DLY014346,O049483,4.14,52,78.9,102.98,Delivered
DLY014347,O044099,0.84,37,56.4,17.88,Delivered
DLY014348,O044023,4.87,24,67.6,51.79,Delivered
DLY014349,O013811,2.37,29,52.7,49.95,Delivered
DLY014350,O048616,7.16,17,50.2,12.0,Delivered
DLY014351,O010160,5.11,23,49.9,53.31,Delivered
DLY014352,O049772,4.57,29,0.0,0.0,Failed
DLY014353,O014857,5.63,26,69.5,132.44,Delivered
DLY014354,O047932,0.62,42,0.0,0.0,Failed
DLY014355,O032761,11.45,19,64.5,25.16,Delivered
DLY014356,O006026,4.16,34,66.2,23.51,Delivered
DLY014357,O022240,1.53,23,37.2,127.25,Delivered
DLY014358,O033779,10.81,14,0.0,0.0,Failed
DLY014359,O024696,8.73,27,74.1,66.93,Delivered
DLY014360,O047901,1.38,28,45.9,7.09,Delivered
DLY014361,O035982,5.74,6,62.0,30.01,Delivered
DLY014362,O037537,4.15,16,34.8,24.13,Delivered
DLY014363,O031516,1.49,19,30.8,178.28,Delivered
DLY014364,O043492,5.54,37,61.8,8.49,Delivered
DLY014365,O038132,2.06,11,36.5,12.54,Delivered
DLY014366,O026545,6.3,22,61.9,58.17,Delivered
DLY014367,O028567,3.26,32,49.4,50.26,Delivered
DLY014368,O032365,0.94,26,32.2,38.23,Delivered
DLY014369,O021529,8.12,24,67.4,25.72,Delivered
DLY014370,O048042,2.72,27,48.7,95.06,Delivered
DLY014371,O023882,6.45,34,57.8,179.44,Delivered
DLY014372,O000539,1.82,18,50.7,33.95,Delivered
DLY014373,O010669,6.3,29,66.8,26.03,Delivered
DLY014374,O004880,7.54,30,65.0,66.75,Delivered
DLY014375,O007579,2.84,21,53.9,36.44,Delivered
DLY014376,O040982,6.74,35,59.7,31.51,Delivered
DLY014377,O029533,0.5,43,53.5,15.03,Delivered
DLY014378,O031208,6.54,22,57.6,46.67,Delivered
DLY014379,O009170,4.76,37,72.5,49.03,Delivered
DLY014380,O045754,4.45,27,56.0,36.64,Delivered
DLY014381,O029668,10.15,20,0.0,0.0,Failed
DLY014382,O031036,4.3,36,64.6,3.9,Delivered
DLY014383,O011544,7.97,31,79.1,67.4,Delivered
DLY014384,O024577,4.97,8,36.1,29.31,Delivered
DLY014385,O031595,7.0,31,80.8,11.44,Delivered
DLY014386,O027424,2.5,16,45.8,15.04,Delivered
DLY014387,O048747,7.6,32,92.3,11.59,Delivered
DLY014388,O041423,4.97,34,0.0,0.0,Failed
DLY014389,O022711,3.97,37,73.3,42.31,Delivered
DLY014390,O046922,3.44,43,60.6,51.95,Delivered
DLY014391,O030490,3.89,49,92.9,19.56,Delivered
DLY014392,O022231,10.01,13,69.3,12.38,Delivered
DLY014393,O030311,5.63,35,73.8,64.38,Delivered
DLY014394,O014495,0.68,18,29.5,65.75,Delivered
DLY014395,O004400,1.6,32,43.7,35.36,Delivered
DLY014396,O047718,4.07,27,53.5,73.06,Delivered
DLY014397,O047511,6.2,21,46.6,51.59,Delivered
DLY014398,O037016,3.12,14,46.8,66.82,Delivered
DLY014399,O025854,0.5,50,69.6,25.08,Delivered
DLY014400,O036942,2.3,28,45.7,43.69,Delivered
DLY014401,O011659,3.31,42,53.1,10.25,Delivered
DLY014402,O042503,3.29,29,62.8,119.33,Delivered
DLY014403,O032867,3.06,49,61.1,21.51,Delivered
DLY014404,O028786,1.73,40,58.1,99.56,Delivered
DLY014405,O044382,0.51,14,37.2,112.48,Delivered
DLY014406,O020581,0.72,22,0.0,0.0,Failed
DLY014407,O002399,4.0,16,60.9,31.91,Delivered
DLY014408,O012065,9.12,22,64.7,35.26,Delivered
DLY014409,O004381,8.01,17,49.8,15.97,Delivered
DLY014410,O014941,5.78,28,0.0,0.0,Failed
DLY014411,O035133,5.17,19,38.4,58.43,Delivered
DLY014412,O033476,3.83,16,40.9,26.98,Delivered
DLY014413,O013469,5.45,28,52.3,132.42,Delivered
DLY014414,O041305,1.57,34,58.0,44.74,Delivered
DLY014415,O014001,3.85,31,61.8,14.81,Delivered
DLY014416,O037936,1.01,23,30.3,101.48,Delivered
DLY014417,O014126,3.23,24,36.7,69.61,Delivered
DLY014418,O014217,4.02,20,42.7,12.68,Delivered
DLY014419,O022519,4.18,34,83.2,26.84,Delivered
DLY014420,O001190,4.9,25,50.4,124.35,Delivered
DLY014421,O018445,1.86,41,59.3,28.67,Delivered
DLY014422,O020419,2.95,15,37.1,41.84,Delivered
DLY014423,O016333,5.78,43,83.6,10.38,Delivered
DLY014424,O000928,8.27,15,64.1,75.94,Delivered
DLY014425,O044754,3.26,20,37.5,46.83,Delivered
DLY014426,O029222,8.08,30,74.2,79.18,Delivered
DLY014427,O017314,5.42,11,56.0,45.39,Delivered
DLY014428,O049872,2.85,25,59.2,29.03,Delivered
DLY014429,O008328,2.86,28,42.1,30.39,Delivered
DLY014430,O046490,4.02,26,68.0,75.2,Delivered
DLY014431,O037127,2.01,26,60.8,62.71,Delivered
DLY014432,O018069,2.32,36,65.5,7.08,Delivered
DLY014433,O043830,4.15,25,64.5,6.96,Delivered
DLY014434,O033356,5.17,15,34.6,52.2,Delivered
DLY014435,O025904,1.37,46,62.1,59.26,Delivered
DLY014436,O014803,5.27,38,75.1,28.92,Delivered
DLY014437,O016917,8.88,37,96.1,59.03,Delivered
DLY014438,O046625,5.03,29,0.0,0.0,Failed
DLY014439,O034534,3.86,14,0.0,0.0,Failed
DLY014440,O017968,5.48,16,0.0,0.0,Failed
DLY014441,O000001,1.76,35,0.0,0.0,Failed
DLY014442,O004197,4.34,14,0.0,0.0,Failed
DLY014443,O034808,11.35,19,77.5,9.8,Delivered
DLY014444,O013947,11.13,21,69.6,17.87,Delivered
DLY014445,O036540,1.93,33,38.7,25.64,Delivered
DLY014446,O015522,3.03,47,75.5,55.25,Delivered
DLY014447,O029623,13.17,19,95.0,26.45,Delivered
DLY014448,O049161,2.71,27,65.5,10.27,Delivered
DLY014449,O017399,2.43,24,50.4,14.12,Delivered
DLY014450,O021255,1.4,28,44.5,39.49,Delivered
DLY014451,O029122,2.49,15,30.4,77.55,Delivered
DLY014452,O028510,5.24,21,53.5,38.8,Delivered
DLY014453,O014501,5.07,24,43.4,34.74,Delivered
DLY014454,O034707,1.03,18,33.4,86.9,Delivered
DLY014455,O047158,4.26,36,63.1,52.61,Delivered
DLY014456,O035739,7.92,18,0.0,0.0,Failed
DLY014457,O028383,4.86,27,0.0,0.0,Failed
DLY014458,O009903,0.5,18,62.3,48.26,Delivered
DLY014459,O049028,7.74,34,83.5,51.16,Delivered
DLY014460,O027338,1.96,27,50.9,27.56,Delivered
DLY014461,O043622,1.28,11,26.1,33.65,Delivered
DLY014462,O012316,6.58,39,62.9,37.11,Delivered
DLY014463,O021959,7.13,19,0.0,0.0,Failed
DLY014464,O045258,8.54,7,56.6,47.07,Delivered
DLY014465,O028586,3.82,31,62.2,22.0,Delivered
DLY014466,O048026,4.31,33,75.3,30.86,Delivered
DLY014467,O013842,3.06,20,56.7,55.1,Delivered
DLY014468,O011057,6.69,21,44.2,12.07,Delivered
DLY014469,O049461,2.48,34,57.9,30.67,Delivered
DLY014470,O045327,5.74,31,67.9,19.67,Delivered
DLY014471,O034688,3.61,19,34.4,56.72,Delivered
DLY014472,O032777,3.03,22,52.9,42.0,Delivered
DLY014473,O038425,9.5,18,80.2,66.96,Delivered
DLY014474,O047346,1.85,29,58.8,34.08,Delivered
DLY014475,O045707,1.37,25,31.2,41.18,Delivered
DLY014476,O003998,1.74,18,18.8,71.77,Delivered
DLY014477,O003835,5.85,48,77.0,14.88,Delivered
DLY014478,O032769,3.33,22,62.6,15.45,Delivered
DLY014479,O048593,4.19,18,67.5,18.13,Delivered
DLY014480,O031419,13.39,22,95.5,122.09,Delivered
DLY014481,O004529,1.74,13,36.9,17.33,Delivered
DLY014482,O027771,1.98,16,0.0,0.0,Failed
DLY014483,O030231,4.02,30,72.5,23.28,Delivered
DLY014484,O004093,5.23,18,56.8,126.64,Delivered
DLY014485,O000409,2.47,45,63.9,33.57,Delivered
DLY014486,O018304,4.67,9,39.2,5.04,Delivered
DLY014487,O024378,0.91,19,43.3,58.58,Delivered
DLY014488,O010254,2.87,8,29.5,62.68,Delivered
DLY014489,O042925,5.23,13,35.9,4.86,Delivered
DLY014490,O042902,4.42,51,80.2,32.43,Delivered
DLY014491,O018592,2.56,16,43.4,67.37,Delivered
DLY014492,O013259,1.99,18,31.0,13.37,Delivered
DLY014493,O038185,6.29,49,0.0,0.0,Failed
DLY014494,O008586,1.61,28,43.3,35.4,Delivered
DLY014495,O003227,6.72,27,62.7,210.15,Delivered
DLY014496,O009060,2.23,14,42.9,12.33,Delivered
DLY014497,O047086,4.41,22,35.6,25.96,Delivered
DLY014498,O006482,0.78,7,19.9,63.29,Delivered
DLY014499,O019757,6.93,12,0.0,0.0,Failed
DLY014500,O017891,8.65,20,63.3,104.97,Delivered
DLY014501,O040010,4.41,33,64.9,69.48,Delivered
DLY014502,O004769,9.42,21,90.1,43.47,Delivered
DLY014503,O039776,2.52,17,52.5,167.39,Delivered
DLY014504,O035874,1.45,17,34.8,124.22,Delivered
DLY014505,O008842,3.44,27,37.8,53.47,Delivered
DLY014506,O045317,9.41,21,0.0,0.0,Failed
DLY014507,O039706,7.8,18,56.9,98.49,Delivered
DLY014508,O024739,5.65,17,62.9,29.66,Delivered
DLY014509,O024240,1.57,28,46.6,74.34,Delivered
DLY014510,O037924,0.52,39,50.7,16.78,Delivered
DLY014511,O031752,6.47,30,71.7,60.05,Delivered
DLY014512,O044891,6.41,27,52.2,30.71,Delivered
DLY014513,O010136,2.2,15,0.0,0.0,Failed
DLY014514,O044569,3.9,27,61.8,42.93,Delivered
DLY014515,O004944,4.52,33,69.2,16.49,Delivered
DLY014516,O037356,12.3,16,63.0,11.01,Delivered
DLY014517,O010969,1.22,20,33.2,49.27,Delivered
DLY014518,O015020,3.13,9,27.3,79.21,Delivered
DLY014519,O034322,5.31,24,0.0,0.0,Failed
DLY014520,O036038,1.7,15,41.7,13.88,Delivered
DLY014521,O011060,3.36,22,62.3,12.05,Delivered
DLY014522,O020878,3.42,19,53.6,70.64,Delivered
DLY014523,O012609,3.57,23,0.0,0.0,Failed
DLY014524,O005642,4.23,28,55.6,26.51,Delivered
DLY014525,O035784,7.29,30,74.3,44.26,Delivered
DLY014526,O049315,3.11,25,57.3,121.19,Delivered
DLY014527,O012386,5.31,26,57.2,17.05,Delivered
DLY014528,O011287,0.82,15,20.0,168.77,Delivered
DLY014529,O033425,1.39,12,34.0,14.76,Delivered
DLY014530,O036282,8.97,11,53.4,28.41,Delivered
DLY014531,O028330,1.77,30,48.3,90.38,Delivered
DLY014532,O048051,2.91,11,56.2,70.24,Delivered
DLY014533,O049648,3.61,10,0.0,0.0,Failed
DLY014534,O000826,0.58,19,30.9,180.65,Delivered
DLY014535,O012144,2.36,14,28.6,50.02,Delivered
DLY014536,O008601,1.7,26,53.4,19.86,Delivered
DLY014537,O021786,1.2,21,44.6,77.31,Delivered
DLY014538,O031608,4.84,10,28.3,53.51,Delivered
DLY014539,O039957,6.83,39,89.4,72.51,Delivered
DLY014540,O008500,11.97,14,62.5,134.98,Delivered
DLY014541,O028665,7.92,26,50.6,109.83,Delivered
DLY014542,O035618,1.42,15,49.7,13.77,Delivered
DLY014543,O040317,3.15,44,78.8,48.72,Delivered
DLY014544,O011894,4.01,16,51.8,108.29,Delivered
DLY014545,O039188,4.05,20,39.8,47.79,Delivered
DLY014546,O002488,4.99,27,0.0,0.0,Failed
DLY014547,O041399,2.4,20,32.0,53.92,Delivered
DLY014548,O035650,2.92,20,57.5,28.32,Delivered
DLY014549,O014852,5.57,14,58.8,17.2,Delivered
DLY014550,O014122,6.45,10,41.0,53.8,Delivered
DLY014551,O039178,1.38,14,40.4,11.3,Delivered
DLY014552,O007420,1.14,17,26.9,23.79,Delivered
DLY014553,O036417,5.62,9,48.5,34.02,Delivered
DLY014554,O048549,6.87,21,0.0,0.0,Failed
DLY014555,O019014,0.99,27,33.4,30.99,Delivered
DLY014556,O010875,3.2,10,45.2,147.79,Delivered
DLY014557,O040930,4.05,24,50.8,10.52,Delivered
DLY014558,O003040,2.07,13,33.2,21.22,Delivered
DLY014559,O043281,4.05,25,57.1,22.18,Delivered
DLY014560,O022455,9.71,23,72.9,12.57,Delivered
DLY014561,O029129,1.99,13,19.5,36.99,Delivered
DLY014562,O014849,2.35,29,51.9,21.62,Delivered
DLY014563,O039961,7.27,11,51.6,9.21,Delivered
DLY014564,O004891,5.14,18,52.1,16.23,Delivered
DLY014565,O020762,2.01,13,24.7,29.91,Delivered
DLY014566,O029839,7.97,20,55.3,16.68,Delivered
DLY014567,O005641,2.39,30,64.4,25.36,Delivered
DLY014568,O006070,9.83,18,88.6,66.73,Delivered
DLY014569,O039550,1.18,50,59.5,17.05,Delivered
DLY014570,O015775,1.12,50,51.1,19.0,Delivered
DLY014571,O005293,3.42,12,51.4,34.74,Delivered
DLY014572,O019275,6.69,20,38.9,13.61,Delivered
DLY014573,O024495,1.47,27,32.9,9.53,Delivered
DLY014574,O043251,10.0,40,89.4,20.11,Delivered
DLY014575,O049930,2.82,19,55.1,103.98,Delivered
DLY014576,O030425,5.98,33,75.3,20.35,Delivered
DLY014577,O040441,5.22,20,60.9,12.0,Delivered
DLY014578,O016831,1.64,34,56.5,80.01,Delivered
DLY014579,O011998,1.62,44,80.1,32.79,Delivered
DLY014580,O009683,3.38,14,40.4,22.0,Delivered
DLY014581,O033429,2.38,28,47.6,62.22,Delivered
DLY014582,O000919,4.02,16,31.8,5.35,Delivered
DLY014583,O008094,5.44,14,30.6,8.75,Delivered
DLY014584,O049831,1.41,13,0.0,0.0,Failed
DLY014585,O030786,5.22,17,0.0,0.0,Failed
DLY014586,O027020,3.59,18,55.4,51.02,Delivered
DLY014587,O045968,10.11,18,85.9,61.18,Delivered
DLY014588,O008261,5.52,20,52.2,72.48,Delivered
DLY014589,O023340,5.47,27,62.2,19.78,Delivered
DLY014590,O015248,5.19,30,69.9,93.5,Delivered
DLY014591,O021744,9.35,13,75.1,8.17,Delivered
DLY014592,O013775,3.21,15,22.9,71.13,Delivered
DLY014593,O047219,2.66,21,37.2,48.1,Delivered
DLY014594,O017531,10.17,25,85.6,35.94,Delivered
DLY014595,O004411,0.5,43,57.8,21.06,Delivered
DLY014596,O043311,3.65,26,56.9,35.86,Delivered
DLY014597,O046497,1.19,20,48.6,66.08,Delivered
DLY014598,O045539,3.18,50,64.5,29.74,Delivered
DLY014599,O021969,6.66,24,0.0,0.0,Failed
DLY014600,O017838,4.19,28,49.2,6.34,Delivered
DLY014601,O026675,7.66,14,40.3,80.78,Delivered
DLY014602,O038799,8.75,28,91.2,37.22,Delivered
DLY014603,O024573,13.8,16,0.0,0.0,Failed
DLY014604,O049907,2.77,25,45.0,50.04,Delivered
DLY014605,O041195,1.34,22,53.8,86.94,Delivered
DLY014606,O038288,4.01,30,48.7,48.88,Delivered
DLY014607,O031992,0.7,43,71.2,34.81,Delivered
DLY014608,O005524,3.19,17,57.7,22.4,Delivered
DLY014609,O022465,0.58,26,46.8,28.24,Delivered
DLY014610,O027188,2.91,42,93.2,27.76,Delivered
DLY014611,O032256,3.67,23,41.4,12.24,Delivered
DLY014612,O005639,7.78,37,70.0,20.24,Delivered
DLY014613,O048562,5.16,27,47.9,35.23,Delivered
