customer_id,total_orders,avg_order_value,total_spending,weekend_orders,late_night_orders,ordering_frequency,avg_rating_given,cluster,segment_name
C01613,12,681.8683333333333,8182.42,4,3,3.0,3.8,1,Highly Engaged / High-Value Customers
C01614,12,731.3691666666667,8776.43,6,2,2.0,4.1,1,Highly Engaged / High-Value Customers
C01615,7,256.94142857142856,1798.59,3,3,1.4,4.4,0,Occasional / Lower-Engagement Customers
C01616,12,656.8275,7881.93,5,3,3.0,3.857142857142857,1,Highly Engaged / High-Value Customers
C01617,14,508.3414285714285,7116.78,7,6,2.333333333333333,3.9,1,Highly Engaged / High-Value Customers
C01618,13,631.4646153846153,8209.039999999999,6,1,2.6,4.333333333333333,1,Highly Engaged / High-Value Customers
C01619,10,501.633,5016.33,2,3,2.0,4.0,0,Occasional / Lower-Engagement Customers
C01620,13,570.2715384615384,7413.53,5,1,2.1666666666666665,3.6666666666666665,1,Highly Engaged / High-Value Customers
C01621,13,622.9807692307693,8098.75,4,2,3.25,4.375,1,Highly Engaged / High-Value Customers
C01622,11,799.549090909091,8795.04,6,4,2.2,3.7142857142857135,1,Highly Engaged / High-Value Customers
C01623,9,545.46,4909.14,2,4,1.5,4.4,0,Occasional / Lower-Engagement Customers
C01624,9,575.9544444444444,5183.59,2,1,1.8,3.6,0,Occasional / Lower-Engagement Customers
C01625,9,591.96,5327.64,4,2,1.8,3.0,0,Occasional / Lower-Engagement Customers
C01626,7,641.0957142857143,4487.67,4,2,1.4,4.75,0,Occasional / Lower-Engagement Customers
C01627,10,533.207,5332.07,4,1,2.0,4.2,0,Occasional / Lower-Engagement Customers
C01628,12,668.8491666666667,8026.19,6,2,3.0,4.0,1,Highly Engaged / High-Value Customers
C01629,4,638.73,2554.92,2,2,1.0,4.0,0,Occasional / Lower-Engagement Customers
C01630,14,590.2421428571428,8263.39,4,6,2.8,4.25,1,Highly Engaged / High-Value Customers
C01631,7,456.8085714285714,3197.66,3,0,1.4,4.666666666666667,0,Occasional / Lower-Engagement Customers
C01632,6,358.90333333333336,2153.42,3,0,1.5,3.2,0,Occasional / Lower-Engagement Customers
C01633,5,494.336,2471.68,2,0,1.6666666666666667,4.75,0,Occasional / Lower-Engagement Customers
C01634,7,429.05285714285714,3003.37,1,1,1.4,4.0,0,Occasional / Lower-Engagement Customers
C01635,11,456.6727272727272,5023.4,4,1,2.75,3.75,1,Highly Engaged / High-Value Customers
C01636,10,485.462,4854.62,5,4,2.0,3.333333333333333,1,Highly Engaged / High-Value Customers
C01637,9,669.1655555555556,6022.49,5,4,1.5,4.166666666666667,1,Highly Engaged / High-Value Customers
C01638,7,505.23285714285714,3536.63,5,2,1.75,4.666666666666667,0,Occasional / Lower-Engagement Customers
C01639,5,580.96,2904.8,0,0,1.25,4.666666666666667,0,Occasional / Lower-Engagement Customers
C01640,10,571.5649999999999,5715.65,6,2,2.5,3.142857142857143,1,Highly Engaged / High-Value Customers
C01641,7,700.9771428571429,4906.84,2,2,1.1666666666666667,3.0,0,Occasional / Lower-Engagement Customers
C01642,5,794.198,3970.99,2,2,1.0,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C01643,13,471.3230769230769,6127.2,1,2,2.6,3.8181818181818175,1,Highly Engaged / High-Value Customers
C01644,9,894.7855555555556,8053.07,3,3,2.25,4.125,1,Highly Engaged / High-Value Customers
C01645,7,477.9042857142857,3345.33,1,2,1.75,4.25,0,Occasional / Lower-Engagement Customers
C01646,8,624.57375,4996.59,1,2,1.6,3.5,0,Occasional / Lower-Engagement Customers
C01647,13,390.99,5082.87,8,1,2.1666666666666665,3.4444444444444446,1,Highly Engaged / High-Value Customers
C01648,8,481.56625,3852.53,4,0,2.0,4.0,0,Occasional / Lower-Engagement Customers
C01649,8,623.75375,4990.03,4,1,1.6,4.0,0,Occasional / Lower-Engagement Customers
C01650,6,337.84,2027.04,2,0,1.2,5.0,0,Occasional / Lower-Engagement Customers
C01651,9,649.9555555555556,5849.6,2,4,1.5,3.857142857142857,0,Occasional / Lower-Engagement Customers
C01652,6,386.4333333333333,2318.6,3,1,1.5,3.6,0,Occasional / Lower-Engagement Customers
C01653,9,497.1177777777778,4474.06,4,2,3.0,4.0,1,Highly Engaged / High-Value Customers
C01654,4,420.16,1680.64,3,2,1.3333333333333333,4.0,0,Occasional / Lower-Engagement Customers
C01655,21,516.1619047619048,10839.4,13,5,4.2,4.0,1,Highly Engaged / High-Value Customers
C01656,7,456.75,3197.25,3,2,1.4,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C01657,15,569.992,8549.88,3,4,2.5,3.272727272727273,1,Highly Engaged / High-Value Customers
C01658,6,661.055,3966.33,2,0,2.0,3.25,0,Occasional / Lower-Engagement Customers
C01659,12,613.4041666666667,7360.85,6,2,2.0,4.0,1,Highly Engaged / High-Value Customers
C01660,10,479.937,4799.37,4,2,2.0,4.333333333333333,0,Occasional / Lower-Engagement Customers
C01661,10,639.543,6395.43,4,4,2.0,4.285714285714286,1,Highly Engaged / High-Value Customers
C01662,7,421.09,2947.63,4,1,1.1666666666666667,4.6,0,Occasional / Lower-Engagement Customers
C01663,9,536.4911111111111,4828.42,2,1,1.8,3.888888888888889,0,Occasional / Lower-Engagement Customers
C01664,7,466.61285714285714,3266.29,2,3,1.4,4.5,0,Occasional / Lower-Engagement Customers
C01665,7,803.6714285714286,5625.7,3,1,1.75,3.5,0,Occasional / Lower-Engagement Customers
C01666,12,583.3158333333333,6999.79,3,4,2.4,3.7777777777777777,1,Highly Engaged / High-Value Customers
C01667,14,473.9578571428571,6635.41,7,2,2.333333333333333,3.333333333333333,1,Highly Engaged / High-Value Customers
C01668,11,640.8245454545454,7049.07,3,2,1.8333333333333333,4.2,1,Highly Engaged / High-Value Customers
C01669,4,657.9075,2631.63,1,0,1.3333333333333333,4.666666666666667,0,Occasional / Lower-Engagement Customers
C01670,5,420.95200000000006,2104.76,3,2,1.25,4.0,0,Occasional / Lower-Engagement Customers
C01671,9,732.4455555555555,6592.01,3,0,1.8,4.666666666666667,0,Occasional / Lower-Engagement Customers
C01672,10,708.721,7087.21,4,2,2.0,3.6666666666666665,1,Highly Engaged / High-Value Customers
C01673,8,531.745,4253.96,1,1,1.6,4.142857142857143,0,Occasional / Lower-Engagement Customers
C01674,5,374.672,1873.36,2,1,1.25,4.2,0,Occasional / Lower-Engagement Customers
C01675,10,388.496,3884.96,1,3,1.6666666666666667,5.0,0,Occasional / Lower-Engagement Customers
C01676,6,577.8466666666667,3467.08,3,3,2.0,2.8,0,Occasional / Lower-Engagement Customers
C01677,7,417.7142857142857,2924.0,1,0,1.1666666666666667,3.25,0,Occasional / Lower-Engagement Customers
C01678,6,477.5683333333333,2865.41,5,1,1.5,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C01679,10,484.024,4840.24,3,2,1.6666666666666667,3.857142857142857,0,Occasional / Lower-Engagement Customers
C01680,6,442.98333333333335,2657.9,1,0,1.5,5.0,0,Occasional / Lower-Engagement Customers
C01681,12,690.8158333333334,8289.79,4,2,2.4,4.444444444444445,1,Highly Engaged / High-Value Customers
C01682,3,730.2433333333333,2190.73,2,2,1.0,3.333333333333333,0,Occasional / Lower-Engagement Customers
C01683,6,671.4399999999999,4028.64,4,2,1.5,3.8,0,Occasional / Lower-Engagement Customers
C01684,10,634.8820000000001,6348.820000000001,3,3,2.5,4.0,1,Highly Engaged / High-Value Customers
C01685,11,778.3663636363636,8562.03,2,3,2.2,3.8333333333333335,1,Highly Engaged / High-Value Customers
C01686,9,459.7966666666667,4138.17,2,1,1.8,3.5,0,Occasional / Lower-Engagement Customers
C01687,12,555.1633333333333,6661.96,7,3,2.0,2.75,1,Highly Engaged / High-Value Customers
C01688,6,633.5316666666666,3801.19,3,0,1.5,4.666666666666667,0,Occasional / Lower-Engagement Customers
C01689,10,576.967,5769.67,5,1,2.0,3.875,1,Highly Engaged / High-Value Customers
C01690,7,296.96857142857147,2078.78,2,3,1.75,3.8,0,Occasional / Lower-Engagement Customers
C01691,9,512.8966666666666,4616.07,3,0,2.25,3.8,0,Occasional / Lower-Engagement Customers
C01692,9,577.6988888888889,5199.29,4,2,2.25,3.8,1,Highly Engaged / High-Value Customers
C01693,8,356.79125,2854.33,4,3,2.0,4.333333333333333,0,Occasional / Lower-Engagement Customers
C01694,13,514.6746153846154,6690.77,1,4,3.25,4.444444444444445,1,Highly Engaged / High-Value Customers
C01695,6,449.305,2695.83,2,2,1.2,3.333333333333333,0,Occasional / Lower-Engagement Customers
C01696,7,461.55285714285714,3230.87,2,3,1.75,4.25,0,Occasional / Lower-Engagement Customers
C01697,9,527.1133333333333,4744.02,5,3,1.5,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C01698,4,345.705,1382.82,3,0,1.3333333333333333,3.5,0,Occasional / Lower-Engagement Customers
C01699,13,642.2453846153846,8349.19,6,0,2.6,4.222222222222222,1,Highly Engaged / High-Value Customers
C01700,14,629.9114285714286,8818.76,5,3,2.8,4.0,1,Highly Engaged / High-Value Customers
C01701,9,758.2822222222222,6824.54,5,1,2.25,4.75,1,Highly Engaged / High-Value Customers
C01702,8,601.73375,4813.87,3,2,2.0,4.2,0,Occasional / Lower-Engagement Customers
C01703,13,591.7107692307692,7692.24,6,1,2.6,4.285714285714286,1,Highly Engaged / High-Value Customers
C01704,14,649.2307142857143,9089.23,6,0,2.333333333333333,3.555555555555556,1,Highly Engaged / High-Value Customers
C01705,5,746.1220000000001,3730.61,4,1,1.25,4.0,0,Occasional / Lower-Engagement Customers
C01706,6,707.585,4245.51,3,0,2.0,3.25,0,Occasional / Lower-Engagement Customers
C01707,10,456.342,4563.42,6,4,2.0,3.7142857142857135,1,Highly Engaged / High-Value Customers
C01708,9,614.9933333333333,5534.9400000000005,0,4,1.8,4.0,0,Occasional / Lower-Engagement Customers
C01709,9,452.9244444444445,4076.32,3,0,2.25,3.857142857142857,0,Occasional / Lower-Engagement Customers
C01710,11,433.7509090909091,4771.26,4,1,1.8333333333333333,4.857142857142857,0,Occasional / Lower-Engagement Customers
C01711,9,613.8244444444445,5524.42,2,2,1.5,4.166666666666667,0,Occasional / Lower-Engagement Customers
C01712,12,653.2541666666667,7839.05,2,2,2.0,3.857142857142857,1,Highly Engaged / High-Value Customers
C01713,8,711.13375,5689.07,6,0,2.6666666666666665,4.5,1,Highly Engaged / High-Value Customers
C01714,11,551.8218181818182,6070.04,3,4,2.2,3.8333333333333335,1,Highly Engaged / High-Value Customers
C01715,11,545.2227272727273,5997.45,4,3,2.2,3.857142857142857,1,Highly Engaged / High-Value Customers
C01716,8,305.69,2445.52,3,1,1.6,3.571428571428572,0,Occasional / Lower-Engagement Customers
C01717,9,687.7466666666667,6189.72,5,4,2.25,4.666666666666667,1,Highly Engaged / High-Value Customers
C01718,10,549.851,5498.51,3,8,1.6666666666666667,3.75,1,Highly Engaged / High-Value Customers
C01719,6,647.775,3886.65,3,1,1.5,3.5,0,Occasional / Lower-Engagement Customers
C01720,10,544.052,5440.52,5,4,2.0,3.8333333333333335,1,Highly Engaged / High-Value Customers
C01721,12,430.50916666666666,5166.11,2,4,2.0,3.7777777777777777,1,Highly Engaged / High-Value Customers
C01722,9,485.80555555555554,4372.25,3,1,2.25,4.0,0,Occasional / Lower-Engagement Customers
C01723,8,712.5912500000001,5700.7300000000005,2,2,2.0,4.4,0,Occasional / Lower-Engagement Customers
C01724,5,595.562,2977.81,2,2,1.25,4.5,0,Occasional / Lower-Engagement Customers
C01725,15,468.94933333333336,7034.240000000001,3,5,3.0,3.2222222222222223,1,Highly Engaged / High-Value Customers
C01726,16,708.585,11337.36,7,2,2.6666666666666665,3.6,1,Highly Engaged / High-Value Customers
C01727,9,433.53,3901.77,5,3,1.8,4.142857142857143,0,Occasional / Lower-Engagement Customers
C01728,9,685.6877777777777,6171.19,4,2,2.25,4.25,1,Highly Engaged / High-Value Customers
C01729,9,308.6255555555556,2777.63,4,3,1.5,4.571428571428571,0,Occasional / Lower-Engagement Customers
C01730,10,657.972,6579.72,2,1,2.0,4.6,0,Occasional / Lower-Engagement Customers
C01731,14,588.5128571428571,8239.18,4,6,2.333333333333333,3.857142857142857,1,Highly Engaged / High-Value Customers
C01732,8,443.37875,3547.03,4,3,1.6,4.333333333333333,0,Occasional / Lower-Engagement Customers
C01733,7,556.6242857142857,3896.37,1,2,2.333333333333333,3.0,0,Occasional / Lower-Engagement Customers
C01734,8,508.82875,4070.63,4,1,2.0,4.0,0,Occasional / Lower-Engagement Customers
C01735,14,515.5821428571428,7218.15,7,5,2.333333333333333,4.111111111111111,1,Highly Engaged / High-Value Customers
C01736,8,617.4200000000001,4939.360000000001,3,1,2.0,4.5,0,Occasional / Lower-Engagement Customers
C01737,6,431.525,2589.15,3,2,1.5,3.4,0,Occasional / Lower-Engagement Customers
C01738,17,505.1629411764706,8587.77,3,5,3.4,3.5,1,Highly Engaged / High-Value Customers
C01739,7,593.0771428571428,4151.54,1,1,1.75,3.6,0,Occasional / Lower-Engagement Customers
C01740,8,756.84625,6054.77,4,0,2.6666666666666665,4.0,1,Highly Engaged / High-Value Customers
C01741,7,866.0657142857143,6062.46,3,2,1.4,4.0,0,Occasional / Lower-Engagement Customers
C01742,11,593.9236363636363,6533.16,2,3,1.8333333333333333,3.5,1,Highly Engaged / High-Value Customers
C01743,7,358.9214285714285,2512.45,2,2,1.75,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C01744,9,503.1811111111112,4528.63,4,4,1.5,4.142857142857143,0,Occasional / Lower-Engagement Customers
C01745,8,778.3425,6226.74,3,1,2.6666666666666665,3.8333333333333335,1,Highly Engaged / High-Value Customers
C01746,6,762.7366666666667,4576.42,3,2,1.5,3.25,0,Occasional / Lower-Engagement Customers
C01747,10,476.696,4766.96,5,3,2.0,3.8333333333333335,1,Highly Engaged / High-Value Customers
C01748,12,708.2824999999999,8499.39,5,2,3.0,4.5,1,Highly Engaged / High-Value Customers
C01749,6,656.3633333333333,3938.18,0,2,1.5,4.0,0,Occasional / Lower-Engagement Customers
C01750,7,677.4028571428571,4741.82,1,2,1.75,4.166666666666667,0,Occasional / Lower-Engagement Customers
C01751,16,794.735,12715.76,3,3,3.2,3.4545454545454546,1,Highly Engaged / High-Value Customers
C01752,7,702.3100000000001,4916.17,5,1,1.75,3.25,0,Occasional / Lower-Engagement Customers
C01753,14,486.4021428571429,6809.63,4,2,2.8,3.9,1,Highly Engaged / High-Value Customers
C01754,11,594.9418181818181,6544.36,2,1,2.2,4.333333333333333,1,Highly Engaged / High-Value Customers
C01755,11,597.4518181818181,6571.969999999999,4,2,1.8333333333333333,4.0,1,Highly Engaged / High-Value Customers
C01756,8,462.455,3699.64,3,1,2.0,3.571428571428572,0,Occasional / Lower-Engagement Customers
C01757,8,666.385,5331.08,4,4,1.6,4.0,0,Occasional / Lower-Engagement Customers
C01758,13,504.2946153846154,6555.83,5,4,2.6,4.555555555555555,1,Highly Engaged / High-Value Customers
C01759,5,587.588,2937.94,3,2,1.6666666666666667,4.333333333333333,0,Occasional / Lower-Engagement Customers
C01760,17,515.7705882352941,8768.1,2,2,2.833333333333333,3.727272727272727,1,Highly Engaged / High-Value Customers
C01761,8,610.02,4880.16,2,4,2.0,3.4285714285714284,0,Occasional / Lower-Engagement Customers
C01762,9,364.69444444444446,3282.25,3,3,1.8,2.5,0,Occasional / Lower-Engagement Customers
C01763,6,514.7583333333333,3088.55,1,1,2.0,3.0,0,Occasional / Lower-Engagement Customers
C01764,7,563.89,3947.23,3,1,1.4,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C01765,5,703.644,3518.2200000000003,2,1,1.25,4.5,0,Occasional / Lower-Engagement Customers
C01766,8,681.54625,5452.37,2,3,1.6,3.6,0,Occasional / Lower-Engagement Customers
C01767,6,497.765,2986.59,2,1,1.2,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C01768,10,861.027,8610.27,5,4,2.0,4.5,1,Highly Engaged / High-Value Customers
C01769,10,648.5600000000001,6485.6,5,2,2.5,3.333333333333333,1,Highly Engaged / High-Value Customers
C01770,8,371.665,2973.32,4,1,1.6,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C01771,6,579.4016666666666,3476.41,2,0,1.2,3.25,0,Occasional / Lower-Engagement Customers
C01772,11,641.1736363636363,7052.91,4,3,2.75,2.4285714285714284,1,Highly Engaged / High-Value Customers
C01773,9,529.2611111111112,4763.35,4,5,2.25,3.6666666666666665,1,Highly Engaged / High-Value Customers
C01774,16,702.02125,11232.34,7,6,2.6666666666666665,4.153846153846154,1,Highly Engaged / High-Value Customers
C01775,10,731.448,7314.48,4,2,1.6666666666666667,3.875,1,Highly Engaged / High-Value Customers
C01776,9,420.74,3786.66,5,2,1.5,3.8333333333333335,0,Occasional / Lower-Engagement Customers
C01777,8,550.465,4403.72,3,1,2.6666666666666665,4.2,0,Occasional / Lower-Engagement Customers
C01778,15,579.0233333333333,8685.35,6,1,2.5,3.5,1,Highly Engaged / High-Value Customers
C01779,18,580.0694444444445,10441.25,7,6,3.0,3.5,1,Highly Engaged / High-Value Customers
C01780,7,807.0042857142856,5649.03,4,2,1.75,3.2857142857142856,0,Occasional / Lower-Engagement Customers
C01781,8,844.3475,6754.78,2,5,2.0,4.5,1,Highly Engaged / High-Value Customers
C01782,11,466.99545454545455,5136.95,3,4,1.8333333333333333,4.0,1,Highly Engaged / High-Value Customers
C01783,6,484.19166666666666,2905.15,2,1,1.5,4.2,0,Occasional / Lower-Engagement Customers
C01784,14,695.6778571428571,9739.49,4,5,2.333333333333333,3.6,1,Highly Engaged / High-Value Customers
C01785,8,650.385,5203.08,3,1,1.3333333333333333,4.333333333333333,0,Occasional / Lower-Engagement Customers
C01786,13,457.1584615384616,5943.06,5,2,2.1666666666666665,4.2727272727272725,1,Highly Engaged / High-Value Customers
C01787,6,666.92,4001.52,2,3,1.5,4.666666666666667,0,Occasional / Lower-Engagement Customers
C01788,9,592.6077777777778,5333.47,3,3,1.8,4.5,0,Occasional / Lower-Engagement Customers
C01789,11,519.7645454545454,5717.41,6,5,1.8333333333333333,4.25,1,Highly Engaged / High-Value Customers
C01790,11,554.5172727272727,6099.69,5,1,2.2,4.25,1,Highly Engaged / High-Value Customers
C01791,8,656.34125,5250.73,3,4,2.0,4.4,1,Highly Engaged / High-Value Customers
C01792,5,627.316,3136.58,1,0,1.25,2.333333333333333,0,Occasional / Lower-Engagement Customers
C01793,6,734.6550000000001,4407.93,2,2,1.5,4.5,0,Occasional / Lower-Engagement Customers
C01794,4,406.1025,1624.41,2,1,1.3333333333333333,4.0,0,Occasional / Lower-Engagement Customers
C01795,9,415.52777777777777,3739.75,4,3,1.5,3.857142857142857,0,Occasional / Lower-Engagement Customers
C01796,7,433.2442857142857,3032.71,1,2,1.4,4.333333333333333,0,Occasional / Lower-Engagement Customers
C01797,6,523.625,3141.75,1,0,1.5,4.166666666666667,0,Occasional / Lower-Engagement Customers
C01798,9,567.2766666666666,5105.49,4,3,2.25,4.0,1,Highly Engaged / High-Value Customers
C01799,10,416.293,4162.93,3,2,2.0,4.0,0,Occasional / Lower-Engagement Customers
C01800,9,575.24,5177.16,3,1,2.25,4.0,0,Occasional / Lower-Engagement Customers
C01801,14,532.6171428571429,7456.64,7,3,3.5,3.8181818181818175,1,Highly Engaged / High-Value Customers
C01802,9,571.23,5141.07,4,3,1.8,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C01803,7,700.5571428571428,4903.9,3,1,2.333333333333333,3.5,0,Occasional / Lower-Engagement Customers
C01804,7,549.0242857142857,3843.17,2,2,1.75,4.6,0,Occasional / Lower-Engagement Customers
C01805,13,494.8407692307693,6432.93,4,3,2.1666666666666665,3.333333333333333,1,Highly Engaged / High-Value Customers
C01806,5,584.142,2920.71,2,0,1.0,4.0,0,Occasional / Lower-Engagement Customers
C01807,15,695.3306666666666,10429.96,3,6,2.5,3.6,1,Highly Engaged / High-Value Customers
C01808,8,545.09125,4360.73,4,4,1.6,4.0,0,Occasional / Lower-Engagement Customers
C01809,10,479.984,4799.84,4,4,2.0,4.5,1,Highly Engaged / High-Value Customers
C01810,10,676.8489999999999,6768.49,4,2,2.0,3.5,1,Highly Engaged / High-Value Customers
C01811,9,687.1488888888889,6184.34,4,4,2.25,3.8333333333333335,1,Highly Engaged / High-Value Customers
C01812,6,589.4633333333333,3536.78,2,0,1.5,4.333333333333333,0,Occasional / Lower-Engagement Customers
C01813,6,562.5733333333334,3375.44,3,3,1.5,5.0,0,Occasional / Lower-Engagement Customers
C01814,9,415.74555555555554,3741.71,3,3,1.5,4.666666666666667,0,Occasional / Lower-Engagement Customers
C01815,12,600.385,7204.62,7,8,2.4,4.2,1,Highly Engaged / High-Value Customers
C01816,7,779.0314285714286,5453.22,0,1,1.75,4.0,0,Occasional / Lower-Engagement Customers
